Order ID,Date,Customer ID,Product ID,Product Name,Category,Quantity,Price per Unit,Total Sale Amount,Payment Method,Payment Status,Country,Continent
10090,12/20/2023,Cust-676,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Pending,Canada,North America
10091,1/24/2023,Cust-451,3005,Smartwatch,Accessories,1,200,200,Credit Card,Completed,USA,North America
10092,8/15/2023,Cust-714,3002,Headphones,Accessories,3,50,150,PayPal,Failed,Japan,Asia
10093,2/3/2023,Cust-441,3002,Headphones,Accessories,1,50,50,PayPal,Completed,Canada,North America
10094,3/31/2023,Cust-390,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Completed,South Africa,Africa
10095,11/18/2023,Cust-627,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Germany,Europe
10096,6/4/2023,Cust-51,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,Brazil,South America
10097,1/7/2023,Cust-281,3003,Smartphone,Electronics,2,700,1400,PayPal,Completed,Canada,North America
10098,11/17/2023,Cust-21,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,South Africa,Africa
10099,10/7/2023,Cust-458,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,Germany,Europe
10100,1/18/2023,Cust-746,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Pending,India,Asia
10101,8/26/2023,Cust-692,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Completed,Germany,Europe
10102,3/30/2023,Cust-739,3002,Headphones,Accessories,3,50,150,Credit Card,Completed,Australia,Australia
10103,1/1/2023,Cust-667,3004,Tablet,Electronics,2,300,600,Credit Card,Failed,Brazil,South America
10104,3/10/2023,Cust-243,3005,Smartwatch,Accessories,3,200,600,PayPal,Failed,UK,Europe
10105,7/9/2023,Cust-734,3003,Smartphone,Electronics,3,700,2100,PayPal,Completed,France,Europe
10106,12/15/2023,Cust-318,3001,Laptop,Electronics,4,1000,4000,PayPal,Completed,Germany,Europe
10107,7/4/2023,Cust-997,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,India,Asia
10108,4/6/2023,Cust-92,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,Brazil,South America
10109,7/14/2023,Cust-217,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,Japan,Asia
10110,1/5/2023,Cust-791,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,Australia,Australia
10111,3/7/2023,Cust-340,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,South Africa,Africa
10112,8/7/2023,Cust-353,3002,Headphones,Accessories,1,50,50,PayPal,Completed,South Africa,Africa
10113,6/16/2023,Cust-309,3002,Headphones,Accessories,5,50,250,Credit Card,Completed,Brazil,South America
10114,2/25/2023,Cust-288,3005,Smartwatch,Accessories,1,200,200,Credit Card,Completed,Japan,Asia
10115,10/13/2023,Cust-186,3003,Smartphone,Electronics,2,700,1400,PayPal,Completed,France,Europe
10116,1/1/2023,Cust-61,3005,Smartwatch,Accessories,3,200,600,PayPal,Completed,USA,North America
10117,11/9/2023,Cust-749,3004,Tablet,Electronics,5,300,1500,PayPal,Failed,India,Asia
10118,11/24/2023,Cust-466,3001,Laptop,Electronics,2,1000,2000,Credit Card,Failed,Brazil,South America
10119,6/11/2023,Cust-337,3002,Headphones,Accessories,5,50,250,PayPal,Failed,South Africa,Africa
10120,1/20/2023,Cust-304,3004,Tablet,Electronics,3,300,900,Bank Transfer,Failed,Australia,Australia
10121,10/10/2023,Cust-188,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,France,Europe
10122,7/25/2023,Cust-758,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Failed,South Africa,Africa
10123,5/5/2023,Cust-476,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Failed,UK,Europe
10124,6/20/2023,Cust-60,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Failed,India,Asia
10125,12/3/2023,Cust-592,3002,Headphones,Accessories,4,50,200,PayPal,Completed,India,Asia
10126,12/15/2023,Cust-684,3005,Smartwatch,Accessories,4,200,800,Credit Card,Failed,France,Europe
10127,6/4/2023,Cust-272,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,India,Asia
10128,9/11/2023,Cust-60,3002,Headphones,Accessories,3,50,150,Credit Card,Pending,Germany,Europe
10129,11/8/2023,Cust-173,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,Australia,Australia
10130,12/29/2023,Cust-344,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,USA,North America
10131,2/28/2023,Cust-382,3003,Smartphone,Electronics,4,700,2800,Credit Card,Failed,South Africa,Africa
10132,3/1/2023,Cust-698,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Pending,South Africa,Africa
10133,1/6/2023,Cust-605,3004,Tablet,Electronics,1,300,300,Bank Transfer,Failed,Germany,Europe
10134,12/24/2023,Cust-125,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,India,Asia
10135,1/3/2023,Cust-441,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,UK,Europe
10136,1/26/2023,Cust-183,3002,Headphones,Accessories,2,50,100,Bank Transfer,Completed,India,Asia
10137,6/16/2023,Cust-811,3004,Tablet,Electronics,1,300,300,PayPal,Failed,Brazil,South America
10138,5/28/2023,Cust-413,3003,Smartphone,Electronics,2,700,1400,PayPal,Pending,India,Asia
10139,4/27/2023,Cust-894,3004,Tablet,Electronics,3,300,900,PayPal,Completed,India,Asia
10140,11/13/2023,Cust-975,3002,Headphones,Accessories,4,50,200,PayPal,Failed,Canada,North America
10141,3/1/2023,Cust-170,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Pending,Japan,Asia
10142,3/19/2023,Cust-399,3004,Tablet,Electronics,1,300,300,PayPal,Completed,Canada,North America
10143,8/25/2023,Cust-135,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,India,Asia
10144,9/3/2023,Cust-326,3004,Tablet,Electronics,4,300,1200,PayPal,Completed,USA,North America
10145,5/3/2023,Cust-276,3002,Headphones,Accessories,2,50,100,PayPal,Pending,Germany,Europe
10146,6/3/2023,Cust-489,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Completed,South Africa,Africa
10147,3/30/2023,Cust-800,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,USA,North America
10148,4/4/2023,Cust-367,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Pending,Japan,Asia
10149,9/9/2023,Cust-104,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,Canada,North America
10150,7/28/2023,Cust-469,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Pending,Canada,North America
10151,6/9/2023,Cust-236,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,France,Europe
10152,4/16/2023,Cust-213,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,Australia,Australia
10153,4/19/2023,Cust-676,3002,Headphones,Accessories,3,50,150,PayPal,Failed,France,Europe
10154,9/21/2023,Cust-590,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,Japan,Asia
10155,12/19/2023,Cust-908,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,UK,Europe
10156,2/15/2023,Cust-600,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Pending,Germany,Europe
10157,2/14/2023,Cust-118,3002,Headphones,Accessories,4,50,200,Credit Card,Pending,Japan,Asia
10158,1/29/2023,Cust-196,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,India,Asia
10159,12/29/2023,Cust-995,3004,Tablet,Electronics,2,300,600,PayPal,Pending,Germany,Europe
10160,6/2/2023,Cust-919,3004,Tablet,Electronics,1,300,300,Bank Transfer,Completed,Australia,Australia
10161,3/28/2023,Cust-458,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,Germany,Europe
10162,4/6/2023,Cust-961,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Completed,Canada,North America
10163,9/3/2023,Cust-284,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,Canada,North America
10164,4/20/2023,Cust-276,3002,Headphones,Accessories,1,50,50,Credit Card,Pending,India,Asia
10165,10/2/2023,Cust-222,3001,Laptop,Electronics,2,1000,2000,Credit Card,Completed,Australia,Australia
10166,6/14/2023,Cust-570,3002,Headphones,Accessories,1,50,50,PayPal,Failed,USA,North America
10167,10/26/2023,Cust-412,3002,Headphones,Accessories,3,50,150,PayPal,Failed,India,Asia
10168,11/15/2023,Cust-527,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,Brazil,South America
10169,5/9/2023,Cust-98,3003,Smartphone,Electronics,3,700,2100,PayPal,Completed,USA,North America
10170,12/27/2023,Cust-913,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,Canada,North America
10171,5/13/2023,Cust-184,3002,Headphones,Accessories,2,50,100,PayPal,Failed,Germany,Europe
10172,5/5/2023,Cust-203,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,France,Europe
10173,5/14/2023,Cust-614,3003,Smartphone,Electronics,1,700,700,PayPal,Pending,Germany,Europe
10174,12/30/2023,Cust-517,3002,Headphones,Accessories,1,50,50,PayPal,Failed,Brazil,South America
10175,6/1/2023,Cust-766,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,USA,North America
10176,8/13/2023,Cust-633,3002,Headphones,Accessories,4,50,200,Bank Transfer,Pending,Canada,North America
10177,5/12/2023,Cust-775,3002,Headphones,Accessories,2,50,100,Credit Card,Pending,Canada,North America
10178,10/3/2023,Cust-563,3001,Laptop,Electronics,2,1000,2000,Credit Card,Failed,UK,Europe
10179,12/10/2023,Cust-728,3001,Laptop,Electronics,3,1000,3000,Credit Card,Completed,USA,North America
10180,9/23/2023,Cust-491,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,Australia,Australia
10181,1/27/2023,Cust-953,3005,Smartwatch,Accessories,3,200,600,PayPal,Failed,South Africa,Africa
10182,11/13/2023,Cust-810,3003,Smartphone,Electronics,1,700,700,PayPal,Pending,Brazil,South America
10183,6/30/2023,Cust-816,3002,Headphones,Accessories,1,50,50,Bank Transfer,Completed,India,Asia
10184,7/29/2023,Cust-533,3005,Smartwatch,Accessories,2,200,400,Credit Card,Pending,Germany,Europe
10185,6/10/2023,Cust-873,3005,Smartwatch,Accessories,1,200,200,Credit Card,Failed,UK,Europe
10186,2/27/2023,Cust-307,3002,Headphones,Accessories,5,50,250,Credit Card,Completed,UK,Europe
10187,10/19/2023,Cust-888,3001,Laptop,Electronics,5,1000,5000,PayPal,Failed,UK,Europe
10188,1/30/2023,Cust-765,3001,Laptop,Electronics,3,1000,3000,Credit Card,Failed,Brazil,South America
10189,11/27/2023,Cust-815,3001,Laptop,Electronics,5,1000,5000,Credit Card,Completed,Canada,North America
10190,10/17/2023,Cust-81,3005,Smartwatch,Accessories,5,200,1000,PayPal,Pending,Brazil,South America
10191,6/17/2023,Cust-584,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,Australia,Australia
10192,8/30/2023,Cust-920,3002,Headphones,Accessories,5,50,250,PayPal,Pending,USA,North America
10193,8/18/2023,Cust-754,3002,Headphones,Accessories,3,50,150,Bank Transfer,Pending,South Africa,Africa
10194,3/21/2023,Cust-491,3001,Laptop,Electronics,2,1000,2000,PayPal,Completed,Canada,North America
10195,7/31/2023,Cust-83,3005,Smartwatch,Accessories,3,200,600,PayPal,Completed,Germany,Europe
10196,10/3/2023,Cust-724,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,USA,North America
10197,2/27/2023,Cust-930,3004,Tablet,Electronics,3,300,900,PayPal,Completed,Canada,North America
10198,6/24/2023,Cust-955,3002,Headphones,Accessories,4,50,200,PayPal,Pending,France,Europe
10199,10/3/2023,Cust-143,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Japan,Asia
10200,10/10/2023,Cust-974,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,India,Asia
10201,2/19/2023,Cust-238,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,France,Europe
10202,11/18/2023,Cust-618,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Failed,Japan,Asia
10203,3/22/2023,Cust-209,3002,Headphones,Accessories,4,50,200,Bank Transfer,Pending,UK,Europe
10204,12/5/2023,Cust-329,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,UK,Europe
10205,10/23/2023,Cust-679,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Failed,Brazil,South America
10206,7/7/2023,Cust-871,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,Brazil,South America
10207,2/26/2023,Cust-61,3005,Smartwatch,Accessories,2,200,400,PayPal,Completed,Australia,Australia
10208,6/24/2023,Cust-91,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,Japan,Asia
10209,12/18/2023,Cust-7,3005,Smartwatch,Accessories,1,200,200,Credit Card,Failed,UK,Europe
10210,6/9/2023,Cust-276,3001,Laptop,Electronics,4,1000,4000,PayPal,Completed,France,Europe
10211,6/24/2023,Cust-234,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,USA,North America
10212,1/25/2023,Cust-532,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,Germany,Europe
10213,1/8/2023,Cust-275,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,Japan,Asia
10214,7/31/2023,Cust-390,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,South Africa,Africa
10215,12/3/2023,Cust-706,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,South Africa,Africa
10216,5/31/2023,Cust-980,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,Canada,North America
10217,11/13/2023,Cust-247,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,France,Europe
10218,8/20/2023,Cust-627,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,USA,North America
10219,1/26/2023,Cust-807,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,Brazil,South America
10220,10/29/2023,Cust-679,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,Brazil,South America
10221,11/4/2023,Cust-183,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,Canada,North America
10222,2/27/2023,Cust-362,3005,Smartwatch,Accessories,2,200,400,PayPal,Failed,Canada,North America
10223,11/22/2023,Cust-283,3003,Smartphone,Electronics,1,700,700,PayPal,Completed,India,Asia
10224,6/23/2023,Cust-817,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,UK,Europe
10225,11/3/2023,Cust-894,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,USA,North America
10226,12/6/2023,Cust-210,3002,Headphones,Accessories,3,50,150,PayPal,Completed,South Africa,Africa
10227,6/7/2023,Cust-593,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,UK,Europe
10228,11/9/2023,Cust-484,3001,Laptop,Electronics,4,1000,4000,PayPal,Completed,UK,Europe
10229,10/31/2023,Cust-157,3004,Tablet,Electronics,2,300,600,Bank Transfer,Pending,UK,Europe
10230,8/13/2023,Cust-474,3004,Tablet,Electronics,1,300,300,PayPal,Pending,France,Europe
10231,5/22/2023,Cust-855,3003,Smartphone,Electronics,2,700,1400,PayPal,Completed,UK,Europe
10232,7/15/2023,Cust-493,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,USA,North America
10233,1/2/2023,Cust-327,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,France,Europe
10234,1/2/2023,Cust-555,3003,Smartphone,Electronics,2,700,1400,PayPal,Pending,India,Asia
10235,9/25/2023,Cust-287,3002,Headphones,Accessories,5,50,250,PayPal,Pending,Australia,Australia
10236,12/21/2023,Cust-74,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,India,Asia
10237,11/5/2023,Cust-460,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,USA,North America
10238,6/8/2023,Cust-910,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,Brazil,South America
10239,6/14/2023,Cust-957,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,India,Asia
10240,2/8/2023,Cust-268,3004,Tablet,Electronics,5,300,1500,Credit Card,Pending,Brazil,South America
10241,10/26/2023,Cust-567,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,USA,North America
10242,10/20/2023,Cust-925,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Failed,India,Asia
10243,7/10/2023,Cust-829,3004,Tablet,Electronics,1,300,300,Credit Card,Completed,UK,Europe
10244,1/29/2023,Cust-392,3005,Smartwatch,Accessories,1,200,200,Credit Card,Failed,Japan,Asia
10245,12/3/2023,Cust-242,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,Canada,North America
10246,6/6/2023,Cust-714,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,South Africa,Africa
10247,5/28/2023,Cust-353,3002,Headphones,Accessories,5,50,250,Credit Card,Failed,Germany,Europe
10248,2/2/2023,Cust-912,3002,Headphones,Accessories,4,50,200,Bank Transfer,Pending,France,Europe
10249,10/23/2023,Cust-850,3004,Tablet,Electronics,2,300,600,Credit Card,Completed,Brazil,South America
10250,1/27/2023,Cust-906,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Failed,Brazil,South America
10251,3/4/2023,Cust-263,3002,Headphones,Accessories,5,50,250,PayPal,Pending,France,Europe
10252,5/10/2023,Cust-876,3004,Tablet,Electronics,5,300,1500,PayPal,Failed,USA,North America
10253,1/21/2023,Cust-350,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,Australia,Australia
10254,11/30/2023,Cust-664,3002,Headphones,Accessories,3,50,150,Credit Card,Failed,France,Europe
10255,9/10/2023,Cust-322,3004,Tablet,Electronics,5,300,1500,Credit Card,Completed,USA,North America
10256,8/26/2023,Cust-629,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,India,Asia
10257,2/21/2023,Cust-567,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,UK,Europe
10258,6/22/2023,Cust-674,3001,Laptop,Electronics,5,1000,5000,Credit Card,Completed,India,Asia
10259,10/14/2023,Cust-98,3002,Headphones,Accessories,5,50,250,Bank Transfer,Failed,Japan,Asia
10260,1/19/2023,Cust-841,3003,Smartphone,Electronics,1,700,700,Credit Card,Failed,USA,North America
10261,4/17/2023,Cust-732,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,Germany,Europe
10262,1/29/2023,Cust-159,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Completed,Germany,Europe
10263,8/18/2023,Cust-181,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Failed,Germany,Europe
10264,5/13/2023,Cust-433,3002,Headphones,Accessories,5,50,250,PayPal,Pending,France,Europe
10265,8/1/2023,Cust-625,3005,Smartwatch,Accessories,5,200,1000,PayPal,Pending,South Africa,Africa
10266,4/4/2023,Cust-658,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Completed,Australia,Australia
10267,2/1/2023,Cust-487,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Completed,Australia,Australia
10268,12/26/2023,Cust-915,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Pending,Brazil,South America
10269,7/24/2023,Cust-958,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,India,Asia
10270,2/4/2023,Cust-635,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Failed,UK,Europe
10271,3/17/2023,Cust-968,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Failed,Canada,North America
10272,4/11/2023,Cust-713,3004,Tablet,Electronics,4,300,1200,Credit Card,Pending,France,Europe
10273,5/19/2023,Cust-397,3005,Smartwatch,Accessories,3,200,600,Credit Card,Pending,South Africa,Africa
10274,10/27/2023,Cust-405,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,South Africa,Africa
10275,5/11/2023,Cust-857,3004,Tablet,Electronics,1,300,300,PayPal,Completed,UK,Europe
10276,7/1/2023,Cust-801,3004,Tablet,Electronics,1,300,300,PayPal,Pending,India,Asia
10277,11/9/2023,Cust-724,3004,Tablet,Electronics,1,300,300,PayPal,Failed,UK,Europe
10278,4/18/2023,Cust-134,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,UK,Europe
10279,6/15/2023,Cust-258,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Completed,South Africa,Africa
10280,5/19/2023,Cust-743,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,UK,Europe
10281,5/18/2023,Cust-3,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Completed,Brazil,South America
10282,3/2/2023,Cust-11,3004,Tablet,Electronics,5,300,1500,Credit Card,Pending,India,Asia
10283,6/30/2023,Cust-82,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,Germany,Europe
10284,3/15/2023,Cust-347,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Completed,Australia,Australia
10285,8/22/2023,Cust-278,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,Brazil,South America
10286,8/10/2023,Cust-55,3003,Smartphone,Electronics,2,700,1400,Credit Card,Failed,India,Asia
10287,4/28/2023,Cust-76,3003,Smartphone,Electronics,3,700,2100,PayPal,Completed,USA,North America
10288,1/6/2023,Cust-566,3004,Tablet,Electronics,1,300,300,Credit Card,Completed,Brazil,South America
10289,1/8/2023,Cust-661,3003,Smartphone,Electronics,4,700,2800,Credit Card,Completed,UK,Europe
10290,7/2/2023,Cust-128,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Failed,Brazil,South America
10291,9/20/2023,Cust-847,3003,Smartphone,Electronics,2,700,1400,Credit Card,Pending,South Africa,Africa
10292,2/8/2023,Cust-535,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,France,Europe
10293,12/15/2023,Cust-46,3004,Tablet,Electronics,3,300,900,Credit Card,Failed,Germany,Europe
10294,4/21/2023,Cust-822,3005,Smartwatch,Accessories,2,200,400,PayPal,Completed,South Africa,Africa
10295,10/5/2023,Cust-482,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Brazil,South America
10296,2/8/2023,Cust-99,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,Japan,Asia
10297,4/3/2023,Cust-23,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,France,Europe
10298,1/11/2023,Cust-605,3005,Smartwatch,Accessories,1,200,200,PayPal,Failed,UK,Europe
10299,2/23/2023,Cust-430,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Completed,France,Europe
10300,6/27/2023,Cust-96,3001,Laptop,Electronics,5,1000,5000,Credit Card,Pending,Australia,Australia
10301,7/8/2023,Cust-884,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Pending,USA,North America
10302,7/19/2023,Cust-491,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,Germany,Europe
10303,7/21/2023,Cust-639,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Failed,South Africa,Africa
10304,2/24/2023,Cust-319,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,Japan,Asia
10305,2/26/2023,Cust-815,3002,Headphones,Accessories,4,50,200,Bank Transfer,Failed,Japan,Asia
10306,1/18/2023,Cust-106,3005,Smartwatch,Accessories,4,200,800,Credit Card,Failed,USA,North America
10307,8/11/2023,Cust-633,3005,Smartwatch,Accessories,2,200,400,Credit Card,Pending,UK,Europe
10308,9/4/2023,Cust-427,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Canada,North America
10309,4/3/2023,Cust-470,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Failed,Australia,Australia
10310,1/26/2023,Cust-973,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Australia,Australia
10311,5/10/2023,Cust-923,3004,Tablet,Electronics,2,300,600,Credit Card,Failed,Brazil,South America
10312,8/13/2023,Cust-40,3003,Smartphone,Electronics,5,700,3500,PayPal,Failed,UK,Europe
10313,9/17/2023,Cust-756,3002,Headphones,Accessories,4,50,200,Bank Transfer,Pending,India,Asia
10314,9/20/2023,Cust-746,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Pending,Germany,Europe
10315,9/5/2023,Cust-627,3004,Tablet,Electronics,1,300,300,Bank Transfer,Failed,Australia,Australia
10316,1/24/2023,Cust-197,3004,Tablet,Electronics,1,300,300,Credit Card,Failed,UK,Europe
10317,4/20/2023,Cust-327,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,Japan,Asia
10318,6/9/2023,Cust-902,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,India,Asia
10319,11/4/2023,Cust-263,3002,Headphones,Accessories,5,50,250,PayPal,Pending,India,Asia
10320,2/1/2023,Cust-967,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,Australia,Australia
10321,8/10/2023,Cust-592,3001,Laptop,Electronics,3,1000,3000,Credit Card,Failed,Brazil,South America
10322,9/22/2023,Cust-787,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Failed,Japan,Asia
10323,1/26/2023,Cust-215,3005,Smartwatch,Accessories,1,200,200,PayPal,Pending,Canada,North America
10324,7/17/2023,Cust-135,3005,Smartwatch,Accessories,1,200,200,PayPal,Pending,Germany,Europe
10325,11/9/2023,Cust-452,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,USA,North America
10326,6/28/2023,Cust-649,3002,Headphones,Accessories,1,50,50,Credit Card,Pending,South Africa,Africa
10327,5/8/2023,Cust-252,3002,Headphones,Accessories,5,50,250,PayPal,Failed,India,Asia
10328,10/29/2023,Cust-274,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,Japan,Asia
10329,6/17/2023,Cust-303,3004,Tablet,Electronics,5,300,1500,PayPal,Failed,France,Europe
10330,12/6/2023,Cust-438,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,Australia,Australia
10331,7/21/2023,Cust-522,3002,Headphones,Accessories,2,50,100,Credit Card,Completed,Australia,Australia
10332,5/21/2023,Cust-411,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,Germany,Europe
10333,9/7/2023,Cust-856,3002,Headphones,Accessories,4,50,200,PayPal,Failed,Australia,Australia
10334,5/18/2023,Cust-974,3004,Tablet,Electronics,2,300,600,PayPal,Completed,UK,Europe
10335,4/15/2023,Cust-609,3004,Tablet,Electronics,3,300,900,PayPal,Completed,USA,North America
10336,9/7/2023,Cust-467,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Failed,UK,Europe
10337,5/26/2023,Cust-604,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Failed,Germany,Europe
10338,9/30/2023,Cust-434,3004,Tablet,Electronics,5,300,1500,PayPal,Failed,Japan,Asia
10339,1/18/2023,Cust-725,3002,Headphones,Accessories,1,50,50,PayPal,Failed,France,Europe
10340,8/18/2023,Cust-765,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,Japan,Asia
10341,7/2/2023,Cust-917,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Failed,Canada,North America
10342,3/19/2023,Cust-110,3004,Tablet,Electronics,1,300,300,PayPal,Failed,South Africa,Africa
10343,1/18/2023,Cust-752,3002,Headphones,Accessories,3,50,150,Credit Card,Pending,Germany,Europe
10344,9/7/2023,Cust-450,3004,Tablet,Electronics,2,300,600,Bank Transfer,Completed,Australia,Australia
10345,10/24/2023,Cust-199,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,India,Asia
10346,3/7/2023,Cust-992,3001,Laptop,Electronics,4,1000,4000,PayPal,Pending,USA,North America
10347,9/5/2023,Cust-734,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,UK,Europe
